product_id,date,stock_received,damaged_stock,Day,available_stock,damage_percent,Month
11422,2023-04-24,0,2,24,-2,inf,April
669378,2023-04-24,3,0,24,3,0.0,April
965755,2023-04-24,0,2,24,-2,inf,April
196719,2023-04-24,0,2,24,-2,inf,April
812607,2023-04-24,0,2,24,-2,inf,April
284460,2023-04-24,0,2,24,-2,inf,April
77308,2023-04-24,0,2,24,-2,inf,April
654297,2023-04-24,4,2,24,2,50.0,April
70969,2023-04-24,4,2,24,2,50.0,April
552883,2023-04-24,0,2,24,-2,inf,April
818522,2023-04-24,3,0,24,3,0.0,April
462526,2023-04-24,4,0,24,4,0.0,April
89084,2023-04-24,3,2,24,1,66.66666666666666,April
888807,2023-04-24,4,0,24,4,0.0,April
714999,2023-04-24,0,2,24,-2,inf,April
15314,2023-04-24,4,2,24,2,50.0,April
67197,2023-04-24,3,0,24,3,0.0,April
41853,2023-04-24,3,2,24,1,66.66666666666666,April
257719,2023-04-24,4,2,24,2,50.0,April
741341,2023-04-24,4,0,24,4,0.0,April
500739,2023-04-24,3,2,24,1,66.66666666666666,April
500633,2023-04-24,4,2,24,2,50.0,April
833557,2023-04-24,0,2,24,-2,inf,April
337168,2023-04-24,4,0,24,4,0.0,April
883013,2023-04-24,1,2,24,-1,200.0,April
839170,2023-04-24,0,2,24,-2,inf,April
183929,2023-04-24,4,2,24,2,50.0,April
734789,2023-04-24,3,2,24,1,66.66666666666666,April
654623,2023-04-24,3,0,24,3,0.0,April
563740,2023-04-24,1,0,24,1,0.0,April
658389,2023-04-24,3,2,24,1,66.66666666666666,April
990993,2023-04-24,1,0,24,1,0.0,April
762527,2023-04-24,3,0,24,3,0.0,April
602241,2023-04-24,0,2,24,-2,inf,April
914071,2023-04-24,4,2,24,2,50.0,April
687218,2023-04-24,3,0,24,3,0.0,April
681063,2023-04-24,0,2,24,-2,inf,April
679321,2023-04-24,0,2,24,-2,inf,April
378287,2023-04-24,0,2,24,-2,inf,April
118820,2023-04-24,3,0,24,3,0.0,April
561860,2023-04-24,0,2,24,-2,inf,April
962054,2023-04-24,4,2,24,2,50.0,April
378676,2023-04-24,4,2,24,2,50.0,April
890232,2023-04-24,3,0,24,3,0.0,April
365132,2023-04-24,4,2,24,2,50.0,April
689769,2023-04-24,1,0,24,1,0.0,April
491314,2023-04-24,4,2,24,2,50.0,April
33955,2023-04-24,3,2,24,1,66.66666666666666,April
470449,2023-04-24,4,2,24,2,50.0,April
131937,2023-04-24,0,2,24,-2,inf,April
652118,2023-04-24,3,0,24,3,0.0,April
611575,2023-04-24,3,0,24,3,0.0,April
621677,2023-04-24,3,2,24,1,66.66666666666666,April
306177,2023-04-24,4,0,24,4,0.0,April
721521,2023-04-24,4,0,24,4,0.0,April
692985,2023-04-24,0,2,24,-2,inf,April
901144,2023-04-24,0,2,24,-2,inf,April
903336,2023-04-24,0,2,24,-2,inf,April
120532,2023-04-24,1,0,24,1,0.0,April
354409,2023-04-24,0,2,24,-2,inf,April
937542,2023-04-24,1,0,24,1,0.0,April
287070,2023-04-24,3,0,24,3,0.0,April
327290,2023-04-24,3,0,24,3,0.0,April
451933,2023-04-24,0,2,24,-2,inf,April
461804,2023-04-24,0,2,24,-2,inf,April
36412,2023-04-24,3,0,24,3,0.0,April
552496,2023-04-24,0,2,24,-2,inf,April
455755,2023-04-24,4,0,24,4,0.0,April
91670,2023-04-24,4,0,24,4,0.0,April
589812,2023-04-24,1,0,24,1,0.0,April
697683,2023-04-24,1,0,24,1,0.0,April
365133,2023-04-24,4,0,24,4,0.0,April
133542,2023-04-24,0,2,24,-2,inf,April
767398,2023-04-24,0,2,24,-2,inf,April
9436,2023-04-24,4,0,24,4,0.0,April
385113,2023-04-24,4,0,24,4,0.0,April
753354,2023-04-24,0,2,24,-2,inf,April
490939,2023-04-24,0,2,24,-2,inf,April
124290,2023-04-24,0,2,24,-2,inf,April
492958,2023-04-24,3,2,24,1,66.66666666666666,April
219598,2023-04-24,0,2,24,-2,inf,April
140154,2023-04-24,3,0,24,3,0.0,April
366066,2023-04-24,0,2,24,-2,inf,April
784827,2023-04-24,0,2,24,-2,inf,April
853932,2023-04-24,0,2,24,-2,inf,April
51036,2023-04-24,0,2,24,-2,inf,April
927651,2023-04-24,0,2,24,-2,inf,April
930284,2023-04-24,3,0,24,3,0.0,April
82484,2023-04-24,3,2,24,1,66.66666666666666,April
440875,2023-04-24,3,0,24,3,0.0,April
432617,2023-04-24,3,0,24,3,0.0,April
953175,2023-04-24,3,0,24,3,0.0,April
707935,2023-04-24,3,0,24,3,0.0,April
585299,2023-04-24,0,2,24,-2,inf,April
120385,2023-04-24,4,0,24,4,0.0,April
373536,2023-04-24,3,0,24,3,0.0,April
243235,2023-04-24,0,2,24,-2,inf,April
537274,2023-04-24,0,2,24,-2,inf,April
913428,2023-04-24,0,2,24,-2,inf,April
757274,2023-04-24,0,2,24,-2,inf,April
726958,2023-04-24,1,0,24,1,0.0,April
784673,2023-04-24,0,2,24,-2,inf,April
425341,2023-04-24,3,0,24,3,0.0,April
760828,2023-04-24,0,2,24,-2,inf,April
723678,2023-04-24,3,0,24,3,0.0,April
451812,2023-04-24,3,0,24,3,0.0,April
677169,2023-04-24,0,2,24,-2,inf,April
274207,2023-04-24,0,2,24,-2,inf,April
706112,2023-04-24,3,0,24,3,0.0,April
587645,2023-04-24,0,2,24,-2,inf,April
837480,2023-04-24,4,2,24,2,50.0,April
799459,2023-04-24,0,2,24,-2,inf,April
851978,2023-04-24,0,2,24,-2,inf,April
56589,2023-04-24,1,0,24,1,0.0,April
123983,2023-04-24,0,2,24,-2,inf,April
237083,2023-04-24,3,0,24,3,0.0,April
298985,2023-04-24,0,2,24,-2,inf,April
444361,2023-04-24,0,2,24,-2,inf,April
679284,2023-04-24,1,0,24,1,0.0,April
240179,2023-04-24,3,0,24,3,0.0,April
673058,2023-04-24,4,0,24,4,0.0,April
11422,2023-04-25,3,0,25,3,0.0,April
669378,2023-04-25,3,2,25,1,66.66666666666666,April
848226,2023-04-25,1,0,25,1,0.0,April
965755,2023-04-25,3,2,25,1,66.66666666666666,April
222892,2023-04-25,4,0,25,4,0.0,April
39154,2023-04-25,0,2,25,-2,inf,April
34186,2023-04-25,0,2,25,-2,inf,April
196719,2023-04-25,1,0,25,1,0.0,April
478531,2023-04-25,1,0,25,1,0.0,April
812607,2023-04-25,3,0,25,3,0.0,April
847349,2023-04-25,0,2,25,-2,inf,April
284460,2023-04-25,0,2,25,-2,inf,April
70969,2023-04-25,0,2,25,-2,inf,April
397973,2023-04-25,3,0,25,3,0.0,April
555121,2023-04-25,3,0,25,3,0.0,April
217710,2023-04-25,4,0,25,4,0.0,April
146840,2023-04-25,0,2,25,-2,inf,April
89084,2023-04-25,4,0,25,4,0.0,April
714999,2023-04-25,0,2,25,-2,inf,April
382511,2023-04-25,3,2,25,1,66.66666666666666,April
67197,2023-04-25,0,2,25,-2,inf,April
257719,2023-04-25,4,2,25,2,50.0,April
741341,2023-04-25,4,0,25,4,0.0,April
500633,2023-04-25,3,0,25,3,0.0,April
798639,2023-04-25,0,2,25,-2,inf,April
329351,2023-04-25,4,0,25,4,0.0,April
833557,2023-04-25,3,0,25,3,0.0,April
883013,2023-04-25,3,0,25,3,0.0,April
839170,2023-04-25,4,2,25,2,50.0,April
455083,2023-04-25,1,2,25,-1,200.0,April
592784,2023-04-25,3,0,25,3,0.0,April
690565,2023-04-25,4,0,25,4,0.0,April
361361,2023-04-25,0,2,25,-2,inf,April
313754,2023-04-25,0,2,25,-2,inf,April
990993,2023-04-25,4,0,25,4,0.0,April
952168,2023-04-25,3,2,25,1,66.66666666666666,April
491521,2023-04-25,3,0,25,3,0.0,April
914071,2023-04-25,4,0,25,4,0.0,April
832348,2023-04-25,0,2,25,-2,inf,April
567671,2023-04-25,3,2,25,1,66.66666666666666,April
991434,2023-04-25,4,2,25,2,50.0,April
540618,2023-04-25,0,2,25,-2,inf,April
328457,2023-04-25,3,2,25,1,66.66666666666666,April
681063,2023-04-25,3,0,25,3,0.0,April
679321,2023-04-25,0,2,25,-2,inf,April
300159,2023-04-25,3,0,25,3,0.0,April
378287,2023-04-25,3,0,25,3,0.0,April
561860,2023-04-25,3,0,25,3,0.0,April
712307,2023-04-25,3,2,25,1,66.66666666666666,April
513199,2023-04-25,3,2,25,1,66.66666666666666,April
365132,2023-04-25,0,2,25,-2,inf,April
689769,2023-04-25,3,0,25,3,0.0,April
33955,2023-04-25,4,0,25,4,0.0,April
470449,2023-04-25,3,0,25,3,0.0,April
623234,2023-04-25,4,0,25,4,0.0,April
131937,2023-04-25,0,2,25,-2,inf,April
187399,2023-04-25,0,2,25,-2,inf,April
925482,2023-04-25,1,0,25,1,0.0,April
611575,2023-04-25,3,0,25,3,0.0,April
272170,2023-04-25,4,0,25,4,0.0,April
721521,2023-04-25,4,0,25,4,0.0,April
692985,2023-04-25,3,0,25,3,0.0,April
764014,2023-04-25,0,2,25,-2,inf,April
945635,2023-04-25,3,0,25,3,0.0,April
760684,2023-04-25,0,2,25,-2,inf,April
354409,2023-04-25,4,0,25,4,0.0,April
937542,2023-04-25,1,2,25,-1,200.0,April
490602,2023-04-25,1,0,25,1,0.0,April
287070,2023-04-25,3,2,25,1,66.66666666666666,April
679865,2023-04-25,4,0,25,4,0.0,April
644847,2023-04-25,3,0,25,3,0.0,April
327290,2023-04-25,0,2,25,-2,inf,April
993331,2023-04-25,3,0,25,3,0.0,April
807452,2023-04-25,3,0,25,3,0.0,April
451933,2023-04-25,4,0,25,4,0.0,April
36412,2023-04-25,3,2,25,1,66.66666666666666,April
94225,2023-04-25,1,0,25,1,0.0,April
704868,2023-04-25,1,0,25,1,0.0,April
435929,2023-04-25,3,0,25,3,0.0,April
455755,2023-04-25,3,2,25,1,66.66666666666666,April
91670,2023-04-25,0,2,25,-2,inf,April
747801,2023-04-25,3,0,25,3,0.0,April
589812,2023-04-25,3,0,25,3,0.0,April
677542,2023-04-25,3,0,25,3,0.0,April
604184,2023-04-25,3,0,25,3,0.0,April
697683,2023-04-25,3,0,25,3,0.0,April
739534,2023-04-25,1,0,25,1,0.0,April
700048,2023-04-25,0,2,25,-2,inf,April
448752,2023-04-25,3,2,25,1,66.66666666666666,April
473647,2023-04-25,1,0,25,1,0.0,April
385113,2023-04-25,0,2,25,-2,inf,April
112390,2023-04-25,0,2,25,-2,inf,April
34200,2023-04-25,0,2,25,-2,inf,April
490939,2023-04-25,4,0,25,4,0.0,April
803607,2023-04-25,1,0,25,1,0.0,April
492958,2023-04-25,0,2,25,-2,inf,April
63769,2023-04-25,0,2,25,-2,inf,April
684939,2023-04-25,0,2,25,-2,inf,April
449106,2023-04-25,3,0,25,3,0.0,April
970529,2023-04-25,4,0,25,4,0.0,April
367391,2023-04-25,0,2,25,-2,inf,April
927651,2023-04-25,3,0,25,3,0.0,April
930284,2023-04-25,3,0,25,3,0.0,April
82484,2023-04-25,0,2,25,-2,inf,April
440875,2023-04-25,0,2,25,-2,inf,April
432617,2023-04-25,3,0,25,3,0.0,April
707935,2023-04-25,3,0,25,3,0.0,April
942001,2023-04-25,3,0,25,3,0.0,April
120385,2023-04-25,3,0,25,3,0.0,April
52729,2023-04-25,3,0,25,3,0.0,April
661577,2023-04-25,0,2,25,-2,inf,April
951463,2023-04-25,3,0,25,3,0.0,April
256783,2023-04-25,3,0,25,3,0.0,April
186168,2023-04-25,0,2,25,-2,inf,April
537274,2023-04-25,0,2,25,-2,inf,April
525531,2023-04-25,0,2,25,-2,inf,April
726958,2023-04-25,3,0,25,3,0.0,April
784673,2023-04-25,3,0,25,3,0.0,April
760828,2023-04-25,1,0,25,1,0.0,April
451812,2023-04-25,0,2,25,-2,inf,April
677169,2023-04-25,0,2,25,-2,inf,April
706112,2023-04-25,0,2,25,-2,inf,April
557908,2023-04-25,0,2,25,-2,inf,April
837480,2023-04-25,0,2,25,-2,inf,April
566052,2023-04-25,3,0,25,3,0.0,April
264803,2023-04-25,0,2,25,-2,inf,April
992178,2023-04-25,3,0,25,3,0.0,April
56589,2023-04-25,3,2,25,1,66.66666666666666,April
33797,2023-04-25,0,2,25,-2,inf,April
123983,2023-04-25,4,0,25,4,0.0,April
240179,2023-04-25,0,2,25,-2,inf,April
114414,2023-04-25,4,2,25,2,50.0,April
153019,2023-04-26,0,2,26,-2,inf,April
669378,2023-04-26,4,2,26,2,50.0,April
965755,2023-04-26,4,0,26,4,0.0,April
222892,2023-04-26,4,0,26,4,0.0,April
812607,2023-04-26,4,2,26,2,50.0,April
818990,2023-04-26,0,2,26,-2,inf,April
654297,2023-04-26,0,2,26,-2,inf,April
952124,2023-04-26,0,2,26,-2,inf,April
555121,2023-04-26,3,2,26,1,66.66666666666666,April
818522,2023-04-26,3,0,26,3,0.0,April
89084,2023-04-26,4,2,26,2,50.0,April
136533,2023-04-26,4,2,26,2,50.0,April
15314,2023-04-26,4,2,26,2,50.0,April
880510,2023-04-26,4,2,26,2,50.0,April
891833,2023-04-26,0,2,26,-2,inf,April
798639,2023-04-26,0,2,26,-2,inf,April
833557,2023-04-26,0,2,26,-2,inf,April
324809,2023-04-26,3,0,26,3,0.0,April
659290,2023-04-26,4,0,26,4,0.0,April
839170,2023-04-26,4,0,26,4,0.0,April
183929,2023-04-26,0,2,26,-2,inf,April
578097,2023-04-26,4,0,26,4,0.0,April
949818,2023-04-26,3,0,26,3,0.0,April
961614,2023-04-26,4,0,26,4,0.0,April
291238,2023-04-26,0,2,26,-2,inf,April
313754,2023-04-26,0,2,26,-2,inf,April
378230,2023-04-26,3,2,26,1,66.66666666666666,April
990993,2023-04-26,0,2,26,-2,inf,April
952168,2023-04-26,4,0,26,4,0.0,April
587420,2023-04-26,4,0,26,4,0.0,April
914071,2023-04-26,3,0,26,3,0.0,April
481843,2023-04-26,4,0,26,4,0.0,April
60619,2023-04-26,3,2,26,1,66.66666666666666,April
107548,2023-04-26,3,2,26,1,66.66666666666666,April
328457,2023-04-26,1,0,26,1,0.0,April
681063,2023-04-26,0,2,26,-2,inf,April
679321,2023-04-26,3,2,26,1,66.66666666666666,April
300159,2023-04-26,4,0,26,4,0.0,April
118820,2023-04-26,0,2,26,-2,inf,April
228286,2023-04-26,4,0,26,4,0.0,April
561860,2023-04-26,3,2,26,1,66.66666666666666,April
712003,2023-04-26,0,2,26,-2,inf,April
513199,2023-04-26,1,0,26,1,0.0,April
962054,2023-04-26,0,2,26,-2,inf,April
378676,2023-04-26,4,0,26,4,0.0,April
890232,2023-04-26,0,2,26,-2,inf,April
532965,2023-04-26,3,0,26,3,0.0,April
365132,2023-04-26,4,0,26,4,0.0,April
689769,2023-04-26,4,0,26,4,0.0,April
305754,2023-04-26,3,2,26,1,66.66666666666666,April
398340,2023-04-26,1,2,26,-1,200.0,April
954722,2023-04-26,0,2,26,-2,inf,April
623234,2023-04-26,3,0,26,3,0.0,April
721521,2023-04-26,4,0,26,4,0.0,April
487931,2023-04-26,4,0,26,4,0.0,April
53833,2023-04-26,4,0,26,4,0.0,April
876139,2023-04-26,0,2,26,-2,inf,April
903336,2023-04-26,0,2,26,-2,inf,April
120532,2023-04-26,1,0,26,1,0.0,April
945635,2023-04-26,0,2,26,-2,inf,April
760684,2023-04-26,4,0,26,4,0.0,April
354409,2023-04-26,1,0,26,1,0.0,April
490602,2023-04-26,0,2,26,-2,inf,April
131136,2023-04-26,3,0,26,3,0.0,April
993331,2023-04-26,0,2,26,-2,inf,April
807452,2023-04-26,3,0,26,3,0.0,April
451933,2023-04-26,0,2,26,-2,inf,April
36412,2023-04-26,3,0,26,3,0.0,April
704868,2023-04-26,3,0,26,3,0.0,April
435929,2023-04-26,3,0,26,3,0.0,April
552496,2023-04-26,0,2,26,-2,inf,April
455755,2023-04-26,1,0,26,1,0.0,April
91670,2023-04-26,0,2,26,-2,inf,April
336847,2023-04-26,3,0,26,3,0.0,April
144124,2023-04-26,3,0,26,3,0.0,April
589812,2023-04-26,3,0,26,3,0.0,April
677542,2023-04-26,0,2,26,-2,inf,April
604184,2023-04-26,3,2,26,1,66.66666666666666,April
697683,2023-04-26,0,2,26,-2,inf,April
897083,2023-04-26,1,0,26,1,0.0,April
133542,2023-04-26,1,2,26,-1,200.0,April
863930,2023-04-26,0,2,26,-2,inf,April
385113,2023-04-26,0,2,26,-2,inf,April
112390,2023-04-26,3,0,26,3,0.0,April
647462,2023-04-26,0,2,26,-2,inf,April
753354,2023-04-26,3,0,26,3,0.0,April
803607,2023-04-26,1,2,26,-1,200.0,April
140489,2023-04-26,0,2,26,-2,inf,April
799688,2023-04-26,0,2,26,-2,inf,April
859361,2023-04-26,4,0,26,4,0.0,April
492958,2023-04-26,3,2,26,1,66.66666666666666,April
63769,2023-04-26,3,2,26,1,66.66666666666666,April
140154,2023-04-26,3,0,26,3,0.0,April
256051,2023-04-26,3,0,26,3,0.0,April
600767,2023-04-26,0,2,26,-2,inf,April
784827,2023-04-26,0,2,26,-2,inf,April
853932,2023-04-26,1,0,26,1,0.0,April
51036,2023-04-26,3,0,26,3,0.0,April
820973,2023-04-26,3,0,26,3,0.0,April
433521,2023-04-26,4,2,26,2,50.0,April
927651,2023-04-26,3,2,26,1,66.66666666666666,April
4452,2023-04-26,0,2,26,-2,inf,April
82484,2023-04-26,3,0,26,3,0.0,April
440875,2023-04-26,3,0,26,3,0.0,April
57405,2023-04-26,3,0,26,3,0.0,April
707935,2023-04-26,3,0,26,3,0.0,April
585299,2023-04-26,0,2,26,-2,inf,April
120385,2023-04-26,3,0,26,3,0.0,April
951463,2023-04-26,1,2,26,-1,200.0,April
373536,2023-04-26,3,2,26,1,66.66666666666666,April
131748,2023-04-26,3,0,26,3,0.0,April
256783,2023-04-26,0,2,26,-2,inf,April
186168,2023-04-26,3,2,26,1,66.66666666666666,April
642612,2023-04-26,0,2,26,-2,inf,April
784673,2023-04-26,3,0,26,3,0.0,April
771228,2023-04-26,0,2,26,-2,inf,April
760828,2023-04-26,3,0,26,3,0.0,April
677169,2023-04-26,4,0,26,4,0.0,April
706112,2023-04-26,3,0,26,3,0.0,April
557908,2023-04-26,4,0,26,4,0.0,April
587645,2023-04-26,4,0,26,4,0.0,April
837480,2023-04-26,4,2,26,2,50.0,April
264803,2023-04-26,0,2,26,-2,inf,April
992178,2023-04-26,0,2,26,-2,inf,April
26060,2023-04-26,0,2,26,-2,inf,April
123983,2023-04-26,3,0,26,3,0.0,April
444361,2023-04-26,3,0,26,3,0.0,April
679284,2023-04-26,4,0,26,4,0.0,April
240179,2023-04-26,4,0,26,4,0.0,April
673058,2023-04-26,3,0,26,3,0.0,April
153019,2023-04-27,3,0,27,3,0.0,April
11422,2023-04-27,4,0,27,4,0.0,April
669378,2023-04-27,4,2,27,2,50.0,April
965755,2023-04-27,3,2,27,1,66.66666666666666,April
222892,2023-04-27,3,0,27,3,0.0,April
516376,2023-04-27,3,0,27,3,0.0,April
847349,2023-04-27,1,0,27,1,0.0,April
473929,2023-04-27,0,2,27,-2,inf,April
77308,2023-04-27,4,0,27,4,0.0,April
70969,2023-04-27,4,0,27,4,0.0,April
552883,2023-04-27,0,2,27,-2,inf,April
376447,2023-04-27,4,2,27,2,50.0,April
217710,2023-04-27,0,2,27,-2,inf,April
888807,2023-04-27,4,0,27,4,0.0,April
136533,2023-04-27,3,2,27,1,66.66666666666666,April
714999,2023-04-27,4,0,27,4,0.0,April
15314,2023-04-27,3,0,27,3,0.0,April
67197,2023-04-27,1,0,27,1,0.0,April
880510,2023-04-27,3,0,27,3,0.0,April
891833,2023-04-27,0,2,27,-2,inf,April
741341,2023-04-27,3,0,27,3,0.0,April
337168,2023-04-27,0,2,27,-2,inf,April
659290,2023-04-27,3,0,27,3,0.0,April
883013,2023-04-27,3,2,27,1,66.66666666666666,April
839170,2023-04-27,0,2,27,-2,inf,April
690565,2023-04-27,3,0,27,3,0.0,April
961614,2023-04-27,1,2,27,-1,200.0,April
291238,2023-04-27,0,2,27,-2,inf,April
313754,2023-04-27,0,2,27,-2,inf,April
563740,2023-04-27,4,0,27,4,0.0,April
952168,2023-04-27,3,2,27,1,66.66666666666666,April
602241,2023-04-27,3,0,27,3,0.0,April
491521,2023-04-27,3,2,27,1,66.66666666666666,April
567671,2023-04-27,4,2,27,2,50.0,April
481843,2023-04-27,1,0,27,1,0.0,April
171602,2023-04-27,4,0,27,4,0.0,April
681063,2023-04-27,4,0,27,4,0.0,April
679321,2023-04-27,0,2,27,-2,inf,April
300159,2023-04-27,3,0,27,3,0.0,April
118820,2023-04-27,4,0,27,4,0.0,April
712307,2023-04-27,4,2,27,2,50.0,April
470449,2023-04-27,0,2,27,-2,inf,April
954722,2023-04-27,3,0,27,3,0.0,April
131937,2023-04-27,4,0,27,4,0.0,April
606256,2023-04-27,0,2,27,-2,inf,April
925482,2023-04-27,0,2,27,-2,inf,April
611575,2023-04-27,3,0,27,3,0.0,April
721521,2023-04-27,3,0,27,3,0.0,April
487931,2023-04-27,1,0,27,1,0.0,April
764014,2023-04-27,0,2,27,-2,inf,April
903336,2023-04-27,3,2,27,1,66.66666666666666,April
945635,2023-04-27,1,2,27,-1,200.0,April
490602,2023-04-27,0,2,27,-2,inf,April
131136,2023-04-27,1,2,27,-1,200.0,April
679865,2023-04-27,4,0,27,4,0.0,April
317242,2023-04-27,4,0,27,4,0.0,April
644847,2023-04-27,1,0,27,1,0.0,April
993331,2023-04-27,4,2,27,2,50.0,April
94225,2023-04-27,4,0,27,4,0.0,April
704868,2023-04-27,1,0,27,1,0.0,April
18035,2023-04-27,1,2,27,-1,200.0,April
820541,2023-04-27,4,0,27,4,0.0,April
91670,2023-04-27,4,0,27,4,0.0,April
336847,2023-04-27,4,0,27,4,0.0,April
144124,2023-04-27,3,0,27,3,0.0,April
589812,2023-04-27,0,2,27,-2,inf,April
604184,2023-04-27,1,2,27,-1,200.0,April
697683,2023-04-27,1,2,27,-1,200.0,April
739534,2023-04-27,0,2,27,-2,inf,April
365133,2023-04-27,0,2,27,-2,inf,April
863930,2023-04-27,1,0,27,1,0.0,April
34200,2023-04-27,0,2,27,-2,inf,April
490939,2023-04-27,3,0,27,3,0.0,April
492958,2023-04-27,0,2,27,-2,inf,April
63769,2023-04-27,0,2,27,-2,inf,April
684939,2023-04-27,3,0,27,3,0.0,April
449106,2023-04-27,3,0,27,3,0.0,April
256051,2023-04-27,0,2,27,-2,inf,April
615545,2023-04-27,4,0,27,4,0.0,April
784827,2023-04-27,0,2,27,-2,inf,April
853932,2023-04-27,3,0,27,3,0.0,April
432617,2023-04-27,3,2,27,1,66.66666666666666,April
57405,2023-04-27,0,2,27,-2,inf,April
707935,2023-04-27,3,0,27,3,0.0,April
942001,2023-04-27,3,0,27,3,0.0,April
120385,2023-04-27,4,2,27,2,50.0,April
373536,2023-04-27,0,2,27,-2,inf,April
564692,2023-04-27,4,0,27,4,0.0,April
537274,2023-04-27,3,2,27,1,66.66666666666666,April
525531,2023-04-27,4,0,27,4,0.0,April
757274,2023-04-27,0,2,27,-2,inf,April
613942,2023-04-27,1,0,27,1,0.0,April
784673,2023-04-27,4,0,27,4,0.0,April
425341,2023-04-27,1,2,27,-1,200.0,April
760828,2023-04-27,0,2,27,-2,inf,April
451812,2023-04-27,3,0,27,3,0.0,April
557908,2023-04-27,3,2,27,1,66.66666666666666,April
837480,2023-04-27,0,2,27,-2,inf,April
566052,2023-04-27,0,2,27,-2,inf,April
264803,2023-04-27,4,0,27,4,0.0,April
56589,2023-04-27,3,0,27,3,0.0,April
26060,2023-04-27,0,2,27,-2,inf,April
33797,2023-04-27,0,2,27,-2,inf,April
298985,2023-04-27,1,2,27,-1,200.0,April
444361,2023-04-27,0,2,27,-2,inf,April
679284,2023-04-27,3,0,27,3,0.0,April
240179,2023-04-27,3,0,27,3,0.0,April
673058,2023-04-27,3,0,27,3,0.0,April
114414,2023-04-27,3,0,27,3,0.0,April
848226,2023-04-28,3,0,28,3,0.0,April
890623,2023-04-28,1,0,28,1,0.0,April
516376,2023-04-28,0,2,28,-2,inf,April
39154,2023-04-28,0,2,28,-2,inf,April
196719,2023-04-28,0,2,28,-2,inf,April
478531,2023-04-28,0,2,28,-2,inf,April
812607,2023-04-28,4,0,28,4,0.0,April
818990,2023-04-28,3,0,28,3,0.0,April
349294,2023-04-28,4,0,28,4,0.0,April
473929,2023-04-28,0,2,28,-2,inf,April
77308,2023-04-28,0,2,28,-2,inf,April
654297,2023-04-28,0,2,28,-2,inf,April
70969,2023-04-28,0,2,28,-2,inf,April
397973,2023-04-28,0,2,28,-2,inf,April
376447,2023-04-28,0,2,28,-2,inf,April
217710,2023-04-28,0,2,28,-2,inf,April
146840,2023-04-28,1,0,28,1,0.0,April
89084,2023-04-28,1,0,28,1,0.0,April
382511,2023-04-28,0,2,28,-2,inf,April
67197,2023-04-28,3,0,28,3,0.0,April
257719,2023-04-28,0,2,28,-2,inf,April
741341,2023-04-28,3,0,28,3,0.0,April
798639,2023-04-28,0,2,28,-2,inf,April
833557,2023-04-28,3,0,28,3,0.0,April
883013,2023-04-28,4,0,28,4,0.0,April
839170,2023-04-28,3,0,28,3,0.0,April
592784,2023-04-28,1,0,28,1,0.0,April
487065,2023-04-28,3,0,28,3,0.0,April
734789,2023-04-28,1,2,28,-1,200.0,April
690565,2023-04-28,4,0,28,4,0.0,April
961614,2023-04-28,3,0,28,3,0.0,April
361361,2023-04-28,4,0,28,4,0.0,April
378230,2023-04-28,4,0,28,4,0.0,April
658389,2023-04-28,3,0,28,3,0.0,April
990993,2023-04-28,4,0,28,4,0.0,April
952168,2023-04-28,1,0,28,1,0.0,April
602241,2023-04-28,0,2,28,-2,inf,April
914071,2023-04-28,4,0,28,4,0.0,April
832348,2023-04-28,4,0,28,4,0.0,April
991434,2023-04-28,3,0,28,3,0.0,April
60619,2023-04-28,1,0,28,1,0.0,April
107548,2023-04-28,3,0,28,3,0.0,April
687218,2023-04-28,1,0,28,1,0.0,April
194682,2023-04-28,1,0,28,1,0.0,April
378287,2023-04-28,0,2,28,-2,inf,April
118820,2023-04-28,4,0,28,4,0.0,April
561860,2023-04-28,3,2,28,1,66.66666666666666,April
712307,2023-04-28,0,2,28,-2,inf,April
513199,2023-04-28,4,0,28,4,0.0,April
378676,2023-04-28,4,0,28,4,0.0,April
689769,2023-04-28,0,2,28,-2,inf,April
969851,2023-04-28,4,2,28,2,50.0,April
954722,2023-04-28,3,2,28,1,66.66666666666666,April
131937,2023-04-28,3,0,28,3,0.0,April
606256,2023-04-28,0,2,28,-2,inf,April
652118,2023-04-28,4,0,28,4,0.0,April
925482,2023-04-28,4,2,28,2,50.0,April
611575,2023-04-28,4,0,28,4,0.0,April
621677,2023-04-28,0,2,28,-2,inf,April
306177,2023-04-28,0,2,28,-2,inf,April
272170,2023-04-28,0,2,28,-2,inf,April
721521,2023-04-28,4,2,28,2,50.0,April
692985,2023-04-28,0,2,28,-2,inf,April
487931,2023-04-28,0,2,28,-2,inf,April
53833,2023-04-28,4,0,28,4,0.0,April
876139,2023-04-28,3,2,28,1,66.66666666666666,April
903336,2023-04-28,3,2,28,1,66.66666666666666,April
120532,2023-04-28,4,0,28,4,0.0,April
945635,2023-04-28,0,2,28,-2,inf,April
760684,2023-04-28,0,2,28,-2,inf,April
354409,2023-04-28,0,2,28,-2,inf,April
937542,2023-04-28,0,2,28,-2,inf,April
490602,2023-04-28,3,0,28,3,0.0,April
287070,2023-04-28,3,0,28,3,0.0,April
679865,2023-04-28,0,2,28,-2,inf,April
993331,2023-04-28,0,2,28,-2,inf,April
451933,2023-04-28,0,2,28,-2,inf,April
461804,2023-04-28,0,2,28,-2,inf,April
435929,2023-04-28,3,2,28,1,66.66666666666666,April
820541,2023-04-28,0,2,28,-2,inf,April
552496,2023-04-28,4,0,28,4,0.0,April
